CONTRAT_CLIENT|OFFRE_COMMERCIAL|DESC_SEGMENT_CLIENT|DATE_ACTIVATION|STATUT
CC_56147746|PRE - TT 1500%|Residentiels|05/03/2010 12:50:54|A
CC_55587976|PRE - TT 1500%|Enterprise/SME|05/05/2011 11:41:06|A
CC_50138617|PRE - TT 1500%|Residentiels|10/06/2010 10:17:21|A
CC_59788866|PRE - Double Reinstal|Residentiels|06/10/2010 13:07:53|S
CC_51118799|PRE - Trankil TT|Residentiels|19/01/2011 17:51:33|A
CC_53999059|PRE - 900 bonus|Residentiels|25/11/2010 09:36:55|A
CC_53987534|PRE - Double|Residentiels|25/03/2010 12:11:16|A
CC_50147775|PRE - Double|Residentiels|10/05/2010 14:34:11|A
CC_50917918|PRE - 900 bonus|Residentiels|26/11/2010 18:35:53|A
CC_53637996|PRE - TT 1500%|Residentiels|10/02/2010 12:04:38|A
CC_53048628|PRE - 900 bonus|Residentiels|02/06/2010 18:09:41|A
CC_55938684|PRE - Double|Residentiels|03/11/2013 14:02:53|A
CC_55749041|PRE - TT 1500%|Residentiels|08/01/2012 16:54:17|A
CC_53709042|PRE - 900 bonus|Residentiels|04/12/2010 19:00:55|A
CC_52947642|PRE - 900 bonus|Residentiels|23/06/2010 08:43:32|A
CC_59308664|PRE - Trankil TT|Residentiels|24/06/2010 19:50:53|A
CC_54268674|PRE - Trankil TT|Residentiels|12/06/2010 17:23:22|A
CC_50719044|PRE - TT 1500%|Residentiels|09/10/2013 15:13:44|A
CC_54449383|PRE - New Elissa|Elissa|23/11/2010 17:15:16|A
CC_59139430|PRE - New Elissa|Elissa|18/02/2011 09:16:18|A
CC_59799974|PRE - Double|Residentiels|22/03/2011 17:22:22|A
CC_54748596|PRE - Double|Residentiels|24/09/2010 18:52:32|A
CC_50368672|PRE - TT 1000%|Residentiels|16/07/2013 10:23:36|S
CC_52748993|PRE - Double|Residentiels|04/08/2010 16:54:32|A
CC_58109008|PRE - 900 bonus|Residentiels|28/12/2010 15:56:09|A
CC_50419263|PRE - Trankil TT|Residentiels|03/06/2011 12:14:53|S
CC_59047583|PRE - AHLA|Residentiels|07/02/2010 16:32:19|A
CC_59408217|PRE - New Elissa|Elissa|30/09/2010 17:59:16|A
CC_53268417|PRE - Day Pass|Residentiels|25/10/2010 17:09:33|A
CC_51068571|PRE - Trankil TT|Residentiels|23/11/2010 11:03:54|A
CC_55088627|PRE - Trankil TT|Residentiels|03/06/2010 11:30:09|A
CC_50348649|PRE - Day Pass|Residentiels|09/06/2010 12:14:39|S
CC_51568656|PRE - Trankil TT|Residentiels|19/06/2010 17:47:13|A
CC_55568693|PRE - 900 bonus|Residentiels|28/06/2010 09:40:33|A
CC_58638895|PRE - Day Pass|Residentiels|10/02/2011 14:33:46|A
CC_54808923|PRE - Corporate Optimum Family|Residentiels|02/12/2010 09:11:30|A
CC_56478952|PRE - Double|Residentiels|25/03/2011 14:48:27|A
CC_58018994|PRE - 900 bonus|Enterprise/SME|11/08/2010 08:11:42|A
CC_55739123|PRE - TT 1500%|Residentiels|15/11/2013 16:04:35|A
CC_54829276|PRE - TT 1500%|Residentiels|12/09/2011 10:45:42|A
CC_57309276|PRE - 900 bonus|Enterprise/SME|20/01/2011 13:59:23|S
CC_51529675|PRE - TT 1500%|Enterprise/SME|29/11/2010 20:11:42|A
CC_55459697|PRE - Corporate Optimum Family|Enterprise/SME|22/12/2010 08:02:01|A
CC_53787436|PRE - TT 1500%|Residentiels|27/07/2006|A
CC_56327738|PRE - TT 1000%|Residentiels|02/03/2010 15:27:43|A
CC_50578256|PRE - New Elissa|Elissa|14/08/2010 09:23:03|A
CC_57658319|PRE - New Elissa|Elissa|04/09/2010 21:45:49|A
CC_52168380|PRE - 900 bonus|Residentiels|05/04/2010 12:09:11|A
CC_53908506|PRE - Trankil TT|Residentiels|21/08/2010 08:25:33|A
CC_53648634|PRE - Trankil TT|Residentiels|06/06/2010 09:50:49|A
CC_54578634|PRE - TT 1500%|Residentiels|13/06/2010 10:36:12|A
CC_54008652|PRE - TT 1500%|Residentiels|29/06/2010 09:47:34|A
CC_55868670|PRE - TT 1500%|Entreprise/Soho|18/08/2010 13:35:47|A
CC_56358825|PRE - 1=11|Enterprise/SME|08/06/2010 14:26:21|A
CC_56338865|PRE - TT 1500%|Residentiels|20/08/2010 09:24:18|A
CC_51939040|PRE - 1=11|Residentiels|12/08/2011 06:31:59|A
CC_52749676|PRE - TT 1500%|Enterprise/SME|02/12/2010 04:04:38|A
CC_54919706|PRE - Family Connect|B2B2C amicale|07/01/2011 21:47:05|A
CC_54249899|PRE - TT 1500%|Residentiels|28/08/2011 15:07:49|A
CC_59397441|PRE - TT 1500%|Residentiels|31/05/2007|A
CC_53838628|PRE - TT 2000%|Residentiels|01/06/2010 14:21:09|A
CC_50698999|PRE - TT 1500%|Residentiels|23/04/2013 16:56:56|A
CC_50209445|PRE - New Elissa|Elissa|01/04/2011 23:49:40|A
CC_58597564|PRE - 900 bonus|Residentiels|29/04/2010 09:01:53|A
CC_56038068|PRE - TT 1000%|Residentiels|15/02/2010 11:11:23|A
CC_59218623|PRE - TM 35mil/min|Residentiels|21/07/2010 08:25:23|A
CC_55739078|PRE - TT 1500%|Residentiels|12/10/2010 13:09:50|A
CC_55649164|PRE - TT 1500%|Residentiels|26/03/2011 22:42:08|A
CC_56139164|PRE - TT 1500%|Residentiels|22/11/2010 09:07:17|A
CC_52019290|PRE - TT 1500%|Residentiels|28/01/2011 11:39:12|S
CC_50207632|PRE - TT 1500%|Residentiels|27/02/2010 09:55:30|A
CC_54247905|PRE - Trankil TT|Residentiels|14/06/2010 10:30:21|A
CC_50777919|PRE - Trankil TT|Residentiels|20/03/2010 15:45:58|A
CC_52178110|PRE - TT 1000%|Residentiels|10/02/2010 16:09:20|A
CC_55578332|PRE - Elissa 300%|Elissa|11/10/2010 10:49:28|A
CC_53218476|PRE - TT 1500%|Residentiels|31/08/2010 09:36:40|A
CC_50328558|PRE - TT 1500%|Residentiels|06/01/2011 16:20:51|A
CC_50138573|PRE - TT 2000%|Enterprise/SME|19/05/2012 12:07:15|A
CC_50868579|PRE - offre 40|Residentiels|09/09/2010 10:03:19|A
CC_56188595|PRE - 900 bonus|Residentiels|08/07/2010 18:37:31|A
CC_55128733|PRE - TT 1500%|Residentiels|21/07/2010 17:48:25|A
CC_54778779|PRE - TT 1000%|Residentiels|18/08/2010 17:23:20|A
CC_59738841|PRE - TT 1500%|Residentiels|18/06/2010 10:40:43|A
CC_55658889|PRE - 1=11|Residentiels|13/11/2010 10:39:14|A
CC_59298960|PRE - Oulidha 1000%|Residentiels|27/04/2011 14:02:23|A
CC_51038982|PRE - Trankil TT|Residentiels|01/04/2011 11:03:16|A
CC_53179014|PRE - TT 1500%|Residentiels|07/03/2011 20:42:36|S
CC_59049026|PRE - Trankil TT|Residentiels|14/10/2010 08:03:34|A
CC_53829029|PRE - offre 40|Residentiels|17/10/2010 13:35:14|A
CC_55469029|Hayya|Residentiels|15/11/2010 12:34:26|A
CC_53659114|PRE - Trankil TT|Residentiels|04/12/2010 11:10:55|A
CC_56319174|PRE - TT 1000%|Residentiels|13/01/2011 13:23:49|A
CC_57569260|PRE - TT 1000%|Residentiels|06/01/2011 09:06:56|A
CC_57129301|PRE - TT 1000%|Residentiels|04/03/2011 10:23:22|A
CC_59769529|PRE - Elissa 300%|Elissa|17/02/2011 14:41:01|A
CC_59419946|PRE - TT 1500%|Residentiels|27/04/2011 16:38:28|A
CC_53459947|PRE - Trankil TT|Residentiels|08/04/2011 14:49:32|A
CC_51129805|PRE - AHLA|Residentiels|07/08/2011 00:41:12|A
CC_56957643|PRE - TT 1000%|Residentiels|29/05/2010 09:54:35|A
CC_52298212|PRE - New Elissa|Elissa|08/09/2010 16:39:37|A
CC_56018424|PRE - TT 1500%|Residentiels|16/07/2010 12:10:02|A
CC_53838464|PRE - TT 1500%|Residentiels|01/08/2010 11:36:34|A
CC_51728469|PRE - TT 1000%|Residentiels|14/09/2010 11:41:03|A
CC_59438714|PRE - offre 40|Residentiels|17/07/2010 08:14:59|A
CC_50848730|PRE - TT 1500%|Residentiels|19/07/2010 09:23:21|A
CC_52428992|PRE - TT 1500%|Enterprise/SME|26/07/2010 10:29:20|A
CC_58789011|PRE - TT 1500%|Residentiels|23/03/2011 10:42:58|A
CC_57939017|PRE - TT 1500%|Residentiels|23/11/2010 17:18:08|A
CC_59459039|PRE - offre 40|Residentiels|21/09/2010 17:25:26|A
CC_54689206|PRE - TT 1000%|Residentiels|28/01/2011 14:57:17|A
CC_50409289|PRE - TT 1000%|Residentiels|20/02/2011 08:51:49|A
CC_54999654|PRE - New Elissa|Elissa|22/07/2011 11:04:22|A
CC_56449882|PRE - Trankil TT|Residentiels|11/08/2011 08:11:11|A
CC_59617462|PRE - AHLA|Residentiels|20/04/2007|A
CC_59157638|PRE - TT 1500%|Residentiels|06/04/2010 15:40:43|A
CC_55838489|PRE - Double|Residentiels|06/09/2010 23:02:00|A
CC_58588540|PRE - Oulidha 1000%|Residentiels|18/09/2010 18:15:24|A
CC_58348629|PRE - TT 1500%|Residentiels|04/06/2010 15:51:39|A
CC_57338644|PRE - offre 40|Residentiels|24/01/2011 12:26:52|A
CC_52528744|PRE - Double|Residentiels|06/08/2010 09:25:45|A
CC_58818761|PRE - Oulidha 1000%|Residentiels|15/12/2010 18:29:05|A
CC_54268777|PRE - Trankil TT|B2B2C adherent|01/08/2010 09:15:49|A
CC_50818783|PRE - TT 1000%|Residentiels|02/08/2010 08:59:44|A
CC_59789041|PRE - Trankil TT|Residentiels|03/10/2013 09:38:11|A
CC_50679165|PRE - 900 bonus|Residentiels|22/02/2011 15:06:49|A
CC_58069721|PRE - TT 1500%|Residentiels|19/04/2011 09:53:32|A
CC_54927571|PRE - Double|Residentiels|28/07/2011 11:52:17|A
CC_59658349|PRE - TT 1500%|Residentiels|08/04/2010 17:07:52|A
CC_56138712|PRE - Day Pass|Residentiels|24/02/2012 09:46:54|A
CC_59158723|PRE - Double Reinstal|Residentiels|11/09/2010 11:44:11|A
CC_53689003|PRE - Oulidha 1000%|Residentiels|15/02/2013 10:52:27|A
CC_53599441|PRE - New Elissa|Elissa|02/04/2011 10:33:31|A
CC_56919750|PRE - Trankil TT|Residentiels|07/06/2011 16:44:35|A
CC_52367831|PRE - 900 bonus|Residentiels|24/04/2010 15:48:52|A
CC_58438736|PRE - TT 1500%|Residentiels|09/08/2010 10:16:21|A
CC_58529941|PRE - 900 bonus|Residentiels|05/04/2011 13:16:16|A
CC_58228452|PRE - Double|Residentiels|29/07/2010 07:40:03|A
CC_52818609|PRE - TT 1500%|Residentiels|06/05/2010 09:58:21|A
CC_51178630|PRE - 900 bonus|Residentiels|14/06/2010 20:30:22|A
CC_56879015|PRE - Trankil TT|Residentiels|18/02/2012 17:30:50|A
CC_56859124|PRE - TT 1500%|Residentiels|17/07/2012 10:22:57|A
CC_55419239|PRE - TT 1000%|Residentiels|13/12/2010 19:58:34|A
CC_55859889|PRE - 1=11|Residentiels|21/08/2011 09:54:21|A
CC_57499017|PRE - Oulidha 1000%|Residentiels|17/10/2010 16:21:17|A
CC_50437432|PRE - TT 1500%|Residentiels|16/04/2007|A
CC_55508434|PRE - TT 1500%|Residentiels|15/08/2010 10:24:21|A
CC_56248643|PRE - TT 1000%|Residentiels|24/06/2010 13:32:29|A
CC_57038693|PRE - TT 1500%|Residentiels|25/06/2010 10:15:36|A
CC_58168820|PRE - Corporate Optimum Family|Enterprise/SME|21/05/2010 15:06:09|A
CC_53238973|PRE - TT 1500%|Residentiels|08/07/2011 19:00:21|A
CC_55159035|PRE - TT 1500%|Residentiels|06/12/2010 12:03:09|A
CC_54889116|PRE - offre 40|Residentiels|04/12/2010 11:22:28|A
CC_56409170|PRE - Double|Residentiels|13/11/2010 17:45:26|A
CC_53789181|PRE - TT 1000%|Residentiels|29/01/2011 15:58:10|A
CC_53749251|PRE - offre 40|Residentiels|06/01/2011 16:42:27|A
CC_51249289|PRE - 900 bonus|Residentiels|23/06/2011 10:21:21|A
CC_51179750|PRE - TT 1000%|Residentiels|13/06/2011 09:36:20|A
CC_57289908|PRE - TT 1500%|Residentiels|17/08/2011 12:42:41|S
CC_58039965|PRE - TT 1000%|Residentiels|21/06/2011 11:00:18|A
CC_58429974|PRE - TM 35mil/min|Residentiels|12/04/2011 12:47:02|A
CC_57427476|PRE - TT 1000%|Residentiels|23/03/2010 08:36:11|A
CC_51037682|PRE - TT 1500%|Residentiels|01/04/2010 17:48:37|A
CC_57657728|PRE - Binetna|Residentiels|12/03/2010 14:32:23|A
CC_57288091|PRE - TT 1500%|Residentiels|11/06/2010 10:49:52|A
CC_56478563|PRE - Trankil TT|Residentiels|13/12/2010 17:18:44|S
CC_51829013|PRE - TT 1500%|Residentiels|10/04/2011 19:10:38|A
CC_54699045|PRE - Double|Residentiels|31/10/2010 16:34:46|A
CC_54199089|PRE - TT 1500%|Entreprise/Soho|21/10/2010 15:40:03|A
CC_58089666|PRE - TT 1500%|Residentiels|19/10/2010 13:30:32|A
CC_50749804|PRE - 900 bonus|Residentiels|23/07/2011 12:07:25|A
CC_58708341|PRE - TT 1500%|Residentiels|12/04/2010 13:23:08|A
CC_53348489|PRE - TT 1500%|Residentiels|11/08/2010 18:00:26|A
CC_50868519|PRE - Binetna|Residentiels|27/09/2010 12:18:32|A
CC_51228636|PRE - TT 1500%|Residentiels|14/06/2010 11:24:19|A
CC_59958949|PRE - TT 1000%|Residentiels|04/04/2011 12:15:26|A
CC_54369050|PRE - Double|Residentiels|03/09/2010 11:22:08|A
CC_56769140|PRE - Day Pass|Residentiels|05/12/2010 14:33:49|A
CC_53739304|PRE - Trankil TT|Residentiels|28/01/2011 10:42:58|A
CC_51939771|PRE - Double|Residentiels|15/07/2011 10:22:13|A
CC_57199933|PRE - 900 bonus|Residentiels|20/02/2011 10:45:06|A
CC_53518551|PRE - TT 1500%|Residentiels|25/08/2010 20:45:24|A
CC_52698619|PRE - Trankil TT|Residentiels|18/05/2010 11:15:17|A
CC_52238807|PRE - TT 1000%|Residentiels|27/06/2011 18:24:53|A
CC_52659043|PRE - TT 1500%|Residentiels|18/12/2010 12:14:18|A
CC_56909045|PRE - Double Reinstal|Residentiels|06/01/2011 16:40:46|A
CC_53229276|PRE - Trankil TT|Residentiels|22/01/2011 12:02:47|A
CC_55529917|PRE - TT 1500%|Residentiels|04/09/2011 09:16:31|A
CC_54848553|PRE - Trankil TT|Residentiels|27/01/2011 13:11:55|A
CC_53858627|PRE - TM 35mil/min|Residentiels|12/11/2010 10:03:41|A
CC_56738629|PRE - 1=11|Residentiels|31/05/2010 18:10:01|A
CC_51768692|PRE - Trankil TT|Residentiels|08/07/2010 16:31:54|A
CC_58038971|PRE - Trankil TT|Residentiels|10/03/2011 12:55:01|A
CC_52249043|PRE - TT 2000%|Residentiels|03/02/2011 13:59:13|A
CC_54459157|PRE - Double|Residentiels|28/12/2010 15:46:34|A
CC_51027431|PRE - TT 1500%|Residentiels|06/04/2007|A
CC_55417677|PRE - TT 1500%|Residentiels|09/03/2010 11:59:31|A
CC_58657876|PRE - Oulidha 1000%|Residentiels|16/04/2010 17:52:33|A
CC_52458045|PRE - TT 1500%|Residentiels|28/03/2010 09:21:33|A
CC_50908428|PRE - TT 1500%|Residentiels|27/06/2010 12:13:01|A
CC_56968824|PRE - Family Connect|Enterprise/KeyAccounts|04/06/2010 20:07:52|A
CC_53608837|PRE - TT 1000%|Residentiels|15/10/2010 15:07:25|A
CC_56248837|PRE - TT 1500%|Residentiels|05/08/2010 10:13:25|A
CC_51549719|PRE - TT 1500%|Enterprise/SME|12/01/2011 20:19:14|A
CC_53959923|PRE - Trankil TT|Residentiels|26/09/2011 17:51:21|A
CC_58127891|PRE - TT 1500%|Residentiels|23/02/2011 13:08:12|A
CC_53708368|PRE - TT 1500%|Residentiels|10/05/2010 09:07:21|A
CC_59878978|PRE - TT 1000%|Residentiels|22/07/2011 10:56:12|A
CC_56829135|PRE - Day Pass|Residentiels|14/07/2012 08:57:38|A
CC_55628655|PRE - Double|Residentiels|23/06/2010 08:24:58|A
CC_56479223|PRE - TT 1500%|Residentiels|11/03/2011 17:53:17|A
CC_54479705|PRE - TT 1500%|Enterprise/SME|07/01/2011 18:28:13|A
CC_5409725|PRE - Trankil ELISSA|Elissa|05/06/2010 23:37:52|A
CC_59527582|PRE - TT 1000%|Residentiels|25/03/2010 12:00:26|A
CC_51579012|PRE - TT 1000%|Residentiels|09/08/2011 23:02:07|A
CC_54229014|PRE - Double Reinstal|Residentiels|04/12/2010 16:13:12|A
CC_53079115|PRE - 900 bonus|Residentiels|06/11/2010 17:57:04|A
CC_58449270|PRE - Double|Residentiels|01/04/2011 11:36:13|A
CC_58919487|PRE - New Elissa|Elissa|08/02/2011 19:11:00|A
CC_58809841|PRE - TT 1500%|Residentiels|18/05/2011 10:07:13|A
CC_57667665|PRE - TT 1500%|Residentiels|12/06/2014 11:52:47|A
CC_52858583|PRE - Double|Residentiels|11/09/2010 11:35:50|A
CC_52448588|PRE - TT 1000%|Residentiels|14/09/2010 19:36:08|A
CC_50958821|PRE - TT 300%|Enterprise/SME|22/05/2010 10:49:43|A
CC_55169069|PRE - TT 1500%|Residentiels|12/03/2011 16:47:26|A
CC_51169986|PRE - Trankil TT|Residentiels|11/04/2011 14:22:40|A
CC_5349736|PRE - New Elissa|Elissa|02/04/2010 15:17:10|A
CC_54127659|PRE - Double|Residentiels|16/04/2010 16:53:26|A
CC_58408085|PRE - Double|Residentiels|12/06/2010 11:06:58|A
CC_54958585|PRE - Day Pass|Residentiels|14/09/2010 10:13:42|A
CC_56888587|PRE - Trankil TT|Residentiels|28/09/2010 16:52:48|S
CC_51988638|PRE - 900 bonus|Residentiels|19/06/2010 14:30:07|A
CC_59648651|PRE - TT 1500%|Residentiels|28/06/2010 15:05:47|A
CC_55698674|PRE - TT 1500%|Residentiels|18/02/2011 17:12:41|A
CC_54658675|PRE - Trankil TT|Residentiels|26/08/2010 09:02:29|A
CC_54228803|PRE - TT 1500%|Residentiels|26/03/2011 16:47:18|A
CC_55948920|PRE - Family Connect|Enterprise/KeyAccounts|30/11/2010 09:17:29|S
CC_57158991|PRE - Trankil TT|Entreprise/Soho|16/07/2010 12:28:09|A
CC_56719031|PRE - Double|Residentiels|14/11/2010 13:51:39|A
CC_59969153|PRE - TT 1500%|Residentiels|21/12/2010 16:11:38|A
CC_57399185|PRE - 1=11|Enterprise/SME|17/10/2011 15:43:11|A
CC_53809203|PRE - Double|Residentiels|19/05/2011 20:21:33|A
CC_52889810|PRE - TT 1500%|Residentiels|25/01/2011 12:03:20|A
CC_55899879|PRE - 900 bonus|Residentiels|12/08/2011 14:21:33|S
CC_5138621|PRE - New Elissa|Elissa|03/08/2010 16:55:21|A
CC_5919511|PRE - Elissa|Elissa|15/03/2010 12:09:02|A
CC_52037594|PRE - TT 1500%|Residentiels|31/01/2010 22:05:10|A
CC_58697850|PRE - TT 1500%|Residentiels|06/05/2010 11:45:14|A
CC_50537886|PRE - Trankil TT|Residentiels|22/02/2010 15:52:14|A
CC_50417958|PRE - TT 1000%|Residentiels|13/08/2010 22:09:43|A
CC_58058172|PRE - Elissa 300%|Elissa|03/08/2010 09:45:58|A
CC_54448380|PRE - 900 bonus|Residentiels|12/04/2010 10:54:38|A
CC_57789104|PRE - TT 1500%|Residentiels|22/12/2010 11:01:47|A
CC_59619521|PRE - New Elissa|Elissa|12/02/2011 10:34:41|A
CC_50727445|PRE - TT 1500%|Residentiels|02/09/2006|A
CC_53207531|PRE - Double|Residentiels|03/04/2010 12:26:15|A
CC_57237764|PRE - TT 1500%|Residentiels|04/02/2010 11:43:32|A
CC_55547861|PRE - TT 1500%|Residentiels|23/04/2010 15:08:40|A
CC_54837976|PRE - Double Reinstal|Residentiels|04/11/2010 12:23:47|A
CC_58778607|PRE - 1=11|Residentiels|06/05/2010 09:23:46|A
CC_56548629|PRE - 900 bonus|Residentiels|24/02/2012 19:12:17|A
CC_50148653|PRE - TT 1500%|Residentiels|18/07/2010 09:46:09|A
CC_57708734|PRE - Double|Enterprise/SME|27/08/2010 10:45:00|A
CC_57778744|PRE - Binetna|Residentiels|21/08/2010 22:41:50|A
CC_56908956|PRE - 900 bonus|Residentiels|16/04/2011 11:32:52|A
CC_59779056|PRE - TT 1500%|Residentiels|30/11/2010 18:16:19|A
CC_59509113|PRE - 900 bonus|Residentiels|06/03/2011 17:35:16|A
CC_50659497|PRE - Elissa 300%|Elissa|07/04/2011 17:01:50|A
CC_5918832|PRE - New Elissa|Elissa|12/05/2010 16:24:10|A
CC_54947915|PRE - Double Reinstal|Residentiels|03/08/2010 15:04:52|A
CC_52538095|PRE - AHLA|Residentiels|05/05/2010 17:12:16|A
CC_56728111|PRE - Trankil TT|Residentiels|25/02/2010 10:45:19|A
CC_59878588|PRE - TT 1000%|Residentiels|13/09/2010 09:42:54|A
CC_51978650|PRE - Day Pass|Residentiels|22/06/2010 07:40:57|A
CC_51309722|PRE - Trankil TT|Residentiels|10/05/2011 16:17:51|A
CC_59127790|PRE - 1=11|Residentiels|26/03/2010 08:57:33|A
CC_56597878|PRE - TT 1500%|Residentiels|20/09/2010 15:43:21|A
CC_55167924|PRE - Trankil TT|Residentiels|15/07/2010 07:36:43|A
CC_50988365|PRE - Trankil TT|Enterprise/SME|25/04/2010 17:47:31|A
CC_55818647|PRE - offre 40|Residentiels|13/06/2010 09:44:55|S
CC_54848944|PRE - 900 bonus|Residentiels|06/01/2011 10:23:36|A
CC_52229035|PRE - 900 bonus|Residentiels|05/01/2012 11:25:31|A
CC_58499097|PRE - Double|Enterprise/SME|29/08/2010 12:11:51|A
CC_56889279|PRE - Trankil TT|Residentiels|09/02/2011 15:53:02|A
CC_57899410|PRE - New Elissa|Elissa|04/12/2010 12:44:41|A
CC_51849679|PRE - TT 1000%|Enterprise/SME|07/12/2010 16:18:30|A
CC_55439684|PRE - Corporate Optimum Family|Enterprise/SME|07/12/2010 21:39:14|A
CC_54469705|PRE - TT 1500%|Enterprise/SME|07/01/2011 18:27:07|A
CC_54388006|PRE - 900 bonus|Residentiels|10/03/2010 13:44:18|A
CC_54028467|PRE - TT 1500%|Residentiels|28/07/2010 11:55:00|A
CC_51099684|PRE - Corporate Optimum Family|Enterprise/SME|07/12/2010 21:18:01|A
CC_57829689|PRE - TT 1500%|Enterprise/SME|08/12/2010 03:32:46|A
CC_57879695|PRE - Trankil TT|Residentiels|16/12/2010 08:07:34|A
CC_53997536|PRE - 900 bonus|Residentiels|14/07/2010 08:07:23|A
CC_58027773|PRE - TT 1500%|Residentiels|22/05/2010 10:54:46|A
CC_54987944|PRE - Day Pass|Residentiels|17/05/2010 17:23:49|A
CC_51397984|PRE - Oulidha 1000%|Residentiels|03/03/2010 17:27:19|A
CC_53338014|PRE - Day Pass|Residentiels|22/02/2010 11:38:55|A
CC_56038393|PRE - TT 1500%|Residentiels|30/04/2010 10:55:51|A
CC_57918452|PRE - TT 1500%|Residentiels|19/07/2010 08:31:24|A
CC_58668566|PRE - Trankil TT|Residentiels|06/05/2011 18:57:00|A
CC_58588593|PRE - 900 bonus|Residentiels|19/07/2010 20:13:44|A
CC_58078628|PRE - TT 1500%|Residentiels|08/09/2010 00:37:35|A
CC_59288789|PRE - TT 1500%|Residentiels|27/08/2010 22:48:26|A
CC_59668848|PRE - Double|Residentiels|05/10/2010 10:24:11|A
CC_58068923|PRE - 900 bonus|Residentiels|07/04/2011 12:30:12|A
CC_55829001|PRE - 900 bonus|Residentiels|10/05/2013 09:24:57|A
CC_57199026|PRE - Trankil TT|Residentiels|12/05/2011 07:25:50|A
CC_56759028|PRE - Trankil TT|Residentiels|02/04/2012 09:54:33|A
CC_50429030|PRE - TT 1500%|Residentiels|16/10/2010 15:53:30|A
CC_55819067|PRE - Double Reinstal|Residentiels|14/02/2011 17:28:18|A
CC_56389078|PRE - Double Reinstal|Residentiels|06/12/2010 13:51:21|A
CC_59909122|PRE - TT 1500%|Residentiels|08/12/2010 11:46:52|A
CC_5688616|PRE - Trankil ELISSA|Elissa|19/04/2010 15:55:11|A
CC_58197756|PRE - 900 bonus|Residentiels|17/02/2010 10:56:13|S
CC_51748131|PRE - New Elissa|Elissa|14/09/2010 12:44:30|A
CC_55378161|PRE - New Elissa|Elissa|16/09/2010 10:49:44|A
CC_59838215|PRE - New Elissa|Elissa|05/10/2010 09:35:25|A
CC_53328324|PRE - New Elissa|Elissa|01/10/2010 15:06:08|A
CC_59378674|PRE - Double|Entreprise/Soho|09/09/2010 12:12:34|A
CC_50058808|PRE - TT 1500%|Residentiels|06/04/2011 18:40:46|A
CC_56528904|PRE - TT 1000%|Residentiels|08/03/2011 09:12:04|A
CC_58629010|PRE - Trankil TT|Residentiels|30/12/2010 09:10:20|A
CC_50249388|PRE - Elissa 300%|Elissa|13/12/2010 12:15:01|A
CC_50199411|PRE - Elissa 300%|Elissa|09/12/2010 10:40:09|A
CC_56989412|PRE - New Elissa|Elissa|25/01/2011 15:10:06|A
CC_51209667|PRE - Trankil TT|B2B2C amicale|20/10/2010 12:28:21|A
CC_5797464|PRE - New Elissa|Elissa|15/10/2010 11:39:36|A
CC_5657634|PRE - New Elissa|Elissa|22/03/2010 09:14:51|D
CC_5087833|PRE - Elissa 300%|Elissa|22/02/2010 11:38:13|A
CC_55457901|PRE - TT 1500%|Residentiels|24/02/2010 17:09:56|A
CC_54968159|PRE - Trankil ELISSA|Elissa|08/10/2010 17:50:42|A
CC_56278213|PRE - New Elissa|Elissa|01/10/2010 12:03:45|A
CC_59668258|PRE - Trankil ELISSA|Elissa|12/10/2010 17:20:50|A
CC_57478282|PRE - Elissa 300%|Elissa|25/06/2010 08:57:23|A
CC_54919352|PRE - New Elissa|Elissa|06/11/2010 13:13:43|A
CC_55519420|PRE - New Elissa|Elissa|03/03/2011 09:21:50|A
CC_53509457|PRE - New Elissa|Elissa|22/01/2011 11:36:49|A
CC_51799541|PRE - New Elissa|Elissa|29/03/2011 14:48:25|A
CC_58927581|PRE - 900 bonus|Residentiels|02/04/2010 11:38:23|A
CC_56297870|PRE - 900 bonus|Residentiels|18/04/2010 13:11:09|A
CC_58577898|PRE - TT 1500%|Residentiels|18/06/2010 14:32:22|A
CC_51568043|PRE - Corporate Optimum Family|Residentiels|16/04/2010 16:21:59|A
CC_50778105|PRE - TT 1500%|Residentiels|05/02/2010 09:57:52|A
CC_59538256|PRE - New Elissa|Elissa|06/08/2010 18:47:07|A
CC_51748389|PRE - TT 1500%|Residentiels|20/05/2010 09:27:40|A
CC_54138524|PRE - TT 1500%|Residentiels|25/04/2011 17:31:20|A
CC_59678818|PRE - Double|Residentiels|12/05/2010 10:11:12|A
CC_54078860|PRE - 1=11|Entreprise/Soho|24/03/2011 11:29:45|A
CC_56978997|PRE - 900 bonus|Residentiels|19/07/2011 17:53:27|A
CC_58029014|PRE - 900 bonus|Residentiels|04/03/2011 14:15:14|A
CC_54529097|PRE - Corporate Optimum Family|Enterprise/SME|21/11/2010 12:03:20|A
CC_57209187|PRE - Trankil TT|Residentiels|09/12/2010 14:33:59|A
CC_56709681|PRE - TT 1500%|Enterprise/SME|07/12/2010 19:05:43|A
CC_53348574|PRE - Double|Residentiels|08/12/2010 10:17:59|A
CC_51978987|PRE - Double|Residentiels|06/04/2011 17:52:00|A
CC_56309005|PRE - Day Pass|Residentiels|01/12/2011 10:49:05|A
CC_51477815|PRE - Oulidha 1000%|Residentiels|12/05/2010 16:48:44|A
CC_51147962|PRE - TT 1000%|Residentiels|01/06/2010 20:16:27|A
CC_56568489|PRE - Trankil TT|Residentiels|29/03/2011 16:07:54|A
